user_id,blanks,comments,language,cloc,avg_memory,wall_clock,system_time,compiler_version,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
shubhamdtu,2,0,C++,19,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1376,0.00
shubhamp999,1,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,11096,2472,0.00
siawasesun,18,0,C++,62,-,-,-,-,-,0,-,-,134,-,-,17136,-,-
siddhanjay,6,0,C++,48,0,0.00,0.00,-,0,0,0,0,134,0,0,11384,2632,0.00
sidgup,11,1,C++,46,0,0.00,0.00,-,0,0,0,0,0,0,0,8168,2748,0.00
sidzej,10,0,Java,42,0,0.07,0.00,-,0,0,0,0,0,72,0,-,29868,0.06
siki1982,14,3,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2572,0.00
sinen,2,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,10088,2460,0.00
skif1979,16,0,C++,52,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
skol,25,3,Java,105,0,0.09,0.00,-,0,0,0,0,0,72,0,-,27308,0.08
skrzypl1,25,0,C#,100,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
sky2,25,6,C++,89,0,0.00,0.00,-,0,0,0,0,1,0,0,48432,2496,0.00
skyler,1,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,8104,2604,0.00
skyrohithigh,5,10,C++,31,0,0.00,0.00,-,0,0,0,0,0,0,0,8584,2708,0.00
slavik,11,1,C++,19,0,0.00,0.00,-,0,0,0,0,136,0,0,10096,2348,0.00
slex,14,1,Java,60,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21356,0.03
slowbro,5,1,Python,28,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6752,0.00
smapson,1,0,Python,5,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6504,0.00
smriad,2,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,9920,2332,0.00
snaury,3,0,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,8432,2536,0.00
sndtkrh,2,0,C++,13,0,0.00,0.00,-,0,0,0,0,0,0,0,7264,2420,0.00
snejok,8,7,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,10080,2332,0.00
sninkovic,5,0,C#,41,0,0.01,0.00,-,0,0,0,0,0,0,0,-,14416,0.00
snnw,10,2,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,8280,2632,0.00
snowycards,16,0,C++,37,0,0.00,0.00,-,0,0,0,0,0,0,0,8456,2576,0.00
snydesc,14,2,C#,43,0,0.00,0.00,-,0,0,0,0,2,0,0,-,12064,0.00
softmob,4,0,C++,38,0,0.03,0.02,-,0,0,0,0,0,944,0,10288,2536,0.01
sohelH,10,0,C++,49,0,0.00,0.00,-,0,0,0,0,0,0,0,10024,2608,0.00
sohitverma,1,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,11272,2460,0.00
sokian,11,2,C++,41,0,0.00,0.00,-,0,0,0,0,0,0,0,10960,2604,0.00
solotzg,0,4,C++,74,0,0.00,0.00,-,0,0,0,0,0,0,0,10280,2600,0.00
songman,11,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,10312,2756,0.00
sonusingal,2,0,C#,39,0,0.00,0.00,-,0,0,0,0,2,0,0,-,11984,0.00
sopankhosla,1,0,C++,28,0,0.00,0.00,-,0,0,0,0,0,0,0,8864,2760,0.00
sorrow17,2,0,Python,20,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6188,0.00
souvikkrm,0,0,C++,56,0,0.00,0.00,-,0,0,0,0,0,0,0,8376,2716,0.00
sparik,5,40,C++,37,0,0.00,0.00,-,0,0,0,0,0,1328,0,8616,2584,0.00
spiderbatman,4,0,C++,33,0,0.03,0.02,-,0,0,0,0,0,1328,0,10136,2472,0.00
spura,12,3,C#,47,0,0.01,0.00,-,0,0,0,0,2,0,0,-,12028,0.00
spy19,4,1,C++,28,0,0.00,0.00,-,0,0,0,0,136,0,0,11016,2372,0.00
sqc,4,2,C++,34,0,0.00,0.00,-,0,0,0,0,136,0,0,7784,2004,0.00
squidyj,2,30,Java,17,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
squizzz,12,0,Java,55,0,0.07,0.00,-,0,0,0,0,0,64,0,-,24660,0.06
srMatanza,7,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,9920,2568,0.00
srcerror,29,342,C#,65,0,0.01,0.00,System.Numerics,0,0,0,0,2,0,0,-,12020,0.00
sreejithv2,7,0,C,29,0,0.00,0.00,-,0,0,0,0,127,0,0,7160,1384,0.00
srmurali,9,1,Java,31,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21620,0.03
stalker,9,3,Python,21,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7228,0.00
staphaniek,0,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,7864,2288,0.00
stebaev,57,56,C++,297,0,0.00,0.00,-,0,0,0,0,134,0,0,50784,2704,0.00
stefan,2,0,Java,31,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21388,0.04
steppenwolf,6,0,C++,22,0,0.00,0.00,-,0,0,0,0,0,0,0,9960,2460,0.00
stonekyx,3,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2588,0.00
stormsurfer98,4,2,Python,12,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
strawHat,5,0,C++,41,0,0.00,0.00,-,0,0,0,0,136,8,0,11312,2440,0.00
stuno,0,4,C++,17,0,0.00,0.00,-,0,0,0,0,0,0,0,11128,2684,0.00
suarigata,3,0,Python,8,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6540,0.00
subdir,12,2,Python,53,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6588,0.00
subhamdtu,12,0,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,11056,2608,0.00
suika22,8,9,Python,21,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6132,0.00
sunjie,4,0,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,11208,2580,0.00
sunmian,10,2,Java,33,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21352,0.03
sunnn,16,1,C++,80,0,0.00,0.00,-,0,0,0,0,0,0,0,27256,2472,0.00
sunnylqm,1,1,Python,17,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
sushrutg,1,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,10032,2612,0.00
susobhang70,1,0,C++,36,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2476,0.00
swarnajeevan,2,0,C++,16,0,0.00,0.00,-,0,0,0,0,0,0,0,7240,2432,0.00
swkj,7,2,Java,39,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21364,0.03
swortal,5,7,Java,31,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21708,0.03
sygi,2,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,9480,2516,0.00
szabolor,17,7,C++,98,0,0.00,0.00,-,0,0,0,0,0,0,0,11888,2484,0.00
szalaib,14,28,Python,39,0,0.03,0.00,2.7,0,0,0,0,0,0,0,-,19132,0.02
szb640,4,0,Python,17,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6216,0.00
szekizoli,12,0,C++,36,0,0.00,0.00,-,0,0,0,0,0,0,0,10248,2620,0.00
tafa,7,1,C#,39,0,0.01,0.00,-,0,0,0,0,0,0,0,-,14276,0.01
takonan,2,0,Python,19,0,0.00,0.00,2.7,0,0,0,0,0,8,0,-,6720,0.00
tananaev,10,1,Java,35,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21356,0.04
tanaysoley,1,0,Java,18,0,0.07,0.00,-,16,0,0,0,0,64,0,-,24904,0.07
tanhao,0,0,Python,5,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6448,0.00
tanin47,6,0,Java,32,0,0.04,0.00,-,0,1,0,0,1,64,0,-,21516,0.04
tanmayc25,10,3,C++,51,0,0.00,0.00,-,0,0,0,0,134,0,0,11352,2496,0.00
tapan0007,6,6,C++,58,0,0.00,0.00,-,0,0,0,0,0,0,0,10096,2472,0.00
taptarap,15,2,Java,31,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21572,0.04
tatuyan,2,0,C,12,0,0.00,0.00,-,0,0,0,0,127,0,0,7048,1376,0.00
taurus,4,3,Python,10,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7212,0.00
taxicoo,5,0,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,9872,2616,0.00
tcch,3,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,10040,2608,0.00
teacup123123,10,0,Java,35,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
telehd,6,7,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2468,0.00
teleport,4,0,C++,41,0,0.00,0.00,-,0,0,0,0,0,1328,0,9968,2476,0.00
temld4,7,0,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2572,0.00
tempo001,2,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,1328,0,7680,2272,0.00
tgamerz,12,12,C++,85,0,0.00,0.00,-,0,0,0,0,0,0,0,8640,2580,0.00
thefighter,2,5,C++,36,0,0.00,0.00,-,0,0,0,0,0,0,0,11144,2644,0.00
thenewone,0,7,C,16,0,0.00,0.00,-,0,0,0,0,127,0,0,7016,1344,0.00
theph,8,0,C++,33,0,4.51,3.10,-,0,0,0,0,0,210944,0,10160,2328,1.40
thermal,0,0,C++,19,0,0.03,0.02,-,0,0,0,0,0,1328,0,11208,2380,0.01
thinred,5,0,Python,19,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6408,0.00
threepipes,20,2,Java,102,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21368,0.03
thundercracker,8,1,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,7888,2276,0.00
tiancew,12,8,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,11168,2392,0.00
tigger,18,7,C++,65,0,0.00,0.00,-,0,0,0,0,0,0,0,10472,2620,0.00
tigranh,6,6,C++,30,0,0.00,0.00,-,0,0,0,0,0,0,0,9960,2480,0.00
timdumol,10,0,C++,46,0,0.00,0.00,-,0,0,0,0,0,0,0,8232,2608,0.00
timrau,3,0,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,10040,2472,0.00
tkociumaka,8,0,C++,55,0,0.00,0.00,-,0,0,0,0,0,0,0,10896,2412,0.00
tobielf,2,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,8248,2604,0.00
togatoga,7,0,C++,48,0,0.00,0.00,-,0,0,0,0,0,0,0,8640,2544,0.00
tommek,8,1,C++,44,0,0.00,0.00,-,0,0,0,0,0,0,0,9776,2516,0.00
tomtseng,1,0,C,15,0,0.00,0.00,-,0,0,0,0,127,0,0,7360,1384,0.00
tonyk,6,0,C++,18,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2568,0.00
toony,8,0,C#,43,-,-,-,-,-,0,-,-,1,-,-,-,-,-
top,5,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,7352,2348,0.00
torfe,3,15,C#,0,-,-,-,-,-,-1,-,-,-1,-,-,-,-,-
totoroXD,8,8,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,8624,2620,0.00
tpablo,28,2,Python,116,0,0.03,0.00,2.7,0,0,0,0,2,0,0,-,20500,0.03
trapped,4,1,Python,12,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6516,0.00
trauzti,6,8,Python,6,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6820,0.00
trevorjoker,10,0,C++,66,0,0.00,0.00,-,0,0,0,0,134,0,0,10360,2612,0.00
tridipc,9,3,Java,28,0,0.04,0.00,-,0,0,0,0,0,72,0,-,21484,0.03
triveni692,0,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,11000,2480,0.00
trold,4,0,Java,33,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21316,0.03
trt,0,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2496,0.00
trunganhdinh,8,1,C++,24,0,0.00,0.00,-,0,0,0,0,0,0,0,11288,2616,0.00
trungpham90,40,7,Java,221,0,0.04,0.00,-,0,0,0,0,0,72,0,-,21548,0.03
tsaodingtw,4,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,0,0,9944,2460,0.00
tsiki,9,3,Python,13,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6184,0.00
tsimokhin,2,0,C++,16,0,0.00,0.00,-,0,0,0,0,0,0,0,11256,2368,0.00
tskitishvili,6,0,C++,42,0,0.00,0.00,-,0,0,0,0,0,0,0,13768,2544,0.00
tsuday,70,13,Java,415,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21420,0.04
tsuyo,10,0,Java,56,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21412,0.04
ttim,15,4,Java,95,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21404,0.04
ttrkaya,21,11,C++,43,0,0.00,0.00,-,0,0,0,0,136,0,0,10512,2348,0.00
tubo28,7,25,C++,51,0,0.00,0.00,-,0,0,0,0,0,0,0,11040,2700,0.00
tucasa,0,0,Python,10,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6412,0.00
tudi98,3,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,11496,2540,0.00
tusharpawar,13,2,Java,40,0,0.05,0.00,-,0,0,0,0,1,64,0,-,21712,0.04
tuweiliu,5,0,C++,33,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1436,0.00
tyagis,16,39,C++,46,0,0.00,0.00,-,0,0,0,0,0,0,0,10408,2384,0.00
tyamgin,2,0,C++,48,0,0.00,0.00,-,0,0,0,0,0,0,0,8336,2520,0.00
tyop,4,3,Python,29,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6472,0.00
uSeemSurprised,13,5,C++,45,0,0.00,0.00,-,0,0,0,0,134,0,0,11400,2556,0.00
udigoR,17,4,C++,39,0,0.00,0.00,-,0,0,0,0,0,0,0,17768,2472,0.00
udonko,7,12,Python,31,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6060,0.00
ufo008ahw,4,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,10048,2460,0.00
uhateme,12,0,C++,50,0,0.00,0.00,-,0,0,0,0,0,0,0,10240,2536,0.00
ujjawaldx,6,2,C++,51,0,0.00,0.00,-,0,0,0,0,0,0,0,11120,2480,0.00
ujjwaluttaray,2,0,C,27,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
ulna,3,0,C++,55,0,0.00,0.00,-,0,0,0,0,0,0,0,11728,2580,0.00
ulrikdem,1,0,C++,13,0,0.00,0.00,-,0,0,0,0,0,0,0,9920,2476,0.00
unda91,17,2,C++,36,0,0.00,0.00,-,0,0,0,0,0,0,0,8624,2556,0.00
uowzd01,27,6,Java,58,0,0.04,0.00,-,0,1,0,0,1,64,0,-,21532,0.04
upppi,7,0,Python,17,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6800,0.00
urbanp,8,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,8520,2700,0.00
urusant,2,5,C++,88,0,0.05,0.03,-,0,0,0,0,139,0,0,18280,125204,0.02
usamao,11,0,Java,73,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21584,0.04
usaxena95,0,0,C++,29,0,0.00,0.00,-,0,0,0,0,0,1328,0,11040,2460,0.00
vahid,6,10,Java,28,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21492,0.03
vaibhav123,1,0,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,8728,2448,0.00
vaibhavs1,0,0,C++,22,0,0.00,0.00,-,0,1,0,0,127,0,0,-,1416,0.00
valeriysokolov,16,0,C++,107,-,-,-,-,-,0,-,-,-15,-,-,62160,-,-
valero,14,5,Java,61,0,0.04,0.00,-,0,0,0,0,0,64,0,-,21484,0.04
valib,6,2,C++,31,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
vanche,2,2,C++,36,0,0.00,0.00,-,0,0,0,0,0,0,0,7736,2408,0.00
vanchope,85,91,Java,402,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21612,0.04
vanyarubin,13,2,C++,84,0,0.00,0.00,-,0,0,0,0,0,0,0,10576,2528,0.00
varkor,6,0,Python,17,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6204,0.00
vaxyzek,9,0,Python,23,-,-,-,2.7,-,0,-,-,1,-,-,-,-,-
vbshubham,0,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,9744,2540,0.00
vdzm,9,5,Java,91,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21616,0.04
vedansh,1,0,Python,9,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6448,0.00
venk13,3,1,C++,40,0,0.00,0.00,-,0,0,0,0,0,0,0,8624,2596,0.00
verschlafen,6,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2384,0.00
vgao,3,0,C++,17,0,4.29,3.08,-,0,0,0,0,0,186384,0,10056,2464,1.20
vicmagv,6,0,Python,21,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6204,0.00
vidhan,1,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,10904,2388,0.00
viivalerio,12,0,C++,50,0,0.00,0.00,-,0,0,0,0,0,0,0,8232,2608,0.00
vijayarsenal10,9,2,C++,137,0,0.00,0.00,-,0,0,0,0,0,0,0,10832,2596,0.00
vinorom,6,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,9952,2572,0.00
vishalkarve15,4,0,C++,25,0,0.00,0.00,-,0,-15,0,0,0,0,0,9400,2520,0.00
visitorIKC,1,0,C++,22,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2584,0.00
vitux,5,3,C++,34,0,0.00,0.00,-,0,0,0,0,0,0,0,10416,2376,0.00
vivek213ranjan,2,0,C++,32,0,0.69,0.04,-,0,0,0,0,0,186384,0,11088,2612,0.65
viz27,0,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,9912,2540,0.00
vjumanji,7,0,C++,38,0,0.00,0.00,-,0,0,0,0,0,0,0,8576,2588,0.00
vkorenev,3,0,Java,22,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21636,0.04
vlejd,11,2,C++,44,0,0.00,0.00,-,0,0,0,0,0,0,0,8352,2700,0.00
vmrajas,0,1,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,9744,2492,0.00
volverine,8,2,C++,63,0,0.00,0.00,-,0,0,0,0,136,0,0,10128,2372,0.00
vsN,1,1,C++,24,0,0.00,0.00,-,0,0,0,0,136,0,0,7712,2064,0.00
vvneagleone,5,1,C++,56,0,0.00,0.00,-,0,0,0,0,0,0,0,11672,2548,0.00
vxgmichel,2,28,Python,20,0,0.01,0.00,2.7,0,0,0,0,2,0,0,-,9136,0.01
vy007vikas,7,7,C++,53,0,0.03,0.02,-,0,0,0,0,0,1328,0,10136,2540,0.00
vystrela,13,0,Java,23,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21480,0.04
wailun,14,0,C++,49,0,0.00,0.00,-,0,0,0,0,0,0,0,9904,2476,0.00
waitingkuo0527,17,7,Python,33,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7164,0.00
wanggp3,1,0,C++,29,0,0.00,0.00,-,0,0,0,0,0,0,0,9688,2712,0.00
wap5,8,0,C++,44,-,-,-,-,-,0,-,-,-15,-,-,10184,-,-
warrior107,7,0,C,19,0,0.00,0.00,-,0,0,0,0,127,0,0,7024,1276,0.00
wata,10,0,Java,85,0,0.08,0.00,-,0,0,0,0,0,64,0,-,25152,0.08
waterfood,3,0,C#,32,0,0.01,0.00,-,0,0,0,0,0,8,0,-,15564,0.01
wdw,2,12,Python,17,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6676,0.00
wdydyb,5,0,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,10040,2616,0.00
weiszago,3,0,C++,26,0,0.03,0.02,-,0,0,0,0,0,1328,0,10136,2548,0.01
wellvolks,2,0,C++,19,0,0.00,0.00,-,0,0,0,0,0,0,0,11080,2480,0.00
wellwell,12,0,C++,40,0,0.03,0.02,-,0,0,0,0,0,1328,0,10216,2608,0.00
wgasa,3,0,Java,26,0,0.08,0.00,-,0,0,0,0,0,72,0,-,29868,0.07
wh61,6,0,C++,17,0,0.00,0.00,-,0,0,0,0,0,1328,0,8512,2572,0.00
whai,0,0,C++,14,0,0.00,0.00,-,0,0,0,0,0,0,0,8088,2620,0.00
whalyzh,1,0,C++,33,0,0.00,0.00,-,0,0,0,0,0,0,0,8272,2740,0.00
wilcostr,10,4,Python,22,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6128,0.00
willothewisp,1,0,Python,8,0,0.00,0.00,3.5,0,0,0,0,2,0,0,-,7204,0.00
wilsonlym,2,1,C++,25,0,0.00,0.00,-,0,0,0,0,0,1328,0,8528,2516,0.00
winjii,1,0,C++,31,0,0.00,0.00,-,0,0,0,0,0,0,0,8312,2544,0.00
winsxx,3,1,C++,23,0,0.00,0.00,-,0,0,0,0,0,0,0,7264,2356,0.00
wintersnow,1,0,C,12,0,0.00,0.00,-,0,0,0,0,127,0,0,7440,1376,0.00
wisterik,9,1,C++,39,-,-,-,-,-,0,-,-,-15,-,-,10056,-,-
withcat,2,0,C#,25,0,0.01,0.00,-,0,0,0,0,0,0,0,-,15472,0.01
wizman777,13,0,Java,39,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21416,0.04
wjfwzzc,0,2,C++,10,0,0.00,0.00,-,0,0,0,0,0,0,0,7200,2256,0.00
wlq,13,3,Java,64,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21296,0.04
wojtekm,6,0,C++,16,0,0.00,0.00,-,0,0,0,0,0,0,0,9744,2588,0.00
wolf3000,10,0,Java,26,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21588,0.04
wonstin,9,2,Python,25,0,0.00,0.00,2.7,0,0,0,0,0,8,0,-,6604,0.00
woodrush,13,5,C++,98,0,0.00,0.00,-,0,0,0,0,0,0,0,9816,2580,0.00
wook,9,1,C++,49,0,0.00,0.00,-,0,0,0,0,0,0,0,9944,2596,0.00
wpb93,1,0,C++,13,0,0.00,0.00,-,0,0,0,0,0,0,0,7232,2344,0.00
wu6shen,1,1,C++,25,0,0.00,0.00,-,0,0,0,0,0,8,0,8688,2744,0.00
wufy,1,7,C++,26,0,0.03,0.02,-,0,0,0,0,0,1328,0,10064,2628,0.00
wuyiqi,1,0,C++,20,0,0.00,0.00,-,0,0,0,0,0,1328,0,9816,2740,0.00
wwjj,21,4,Java,67,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
wwt15,5,1,C++,81,0,0.00,0.00,-,0,0,0,0,0,0,0,10112,2440,0.00
wxy00,21,2,C++,37,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
wysek,3,0,Python,14,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6476,0.00
xDEMONx,10,0,Java,54,0,0.07,0.00,-,0,0,0,0,0,64,0,-,24420,0.06
xDanielx,5,0,Java,32,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21316,0.04
xameleon,3,4,Python,20,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6164,0.00
xashru,9,0,C++,58,0,0.00,0.00,-,0,0,0,0,0,0,0,17656,2540,0.00
xauoyero,0,6,C++,27,0,0.00,0.00,-,0,0,0,0,0,0,0,10032,2480,0.00
xavrin,1,0,C++,41,0,0.00,0.00,-,0,0,0,0,0,0,0,9992,2476,0.00
xema,26,5,Python,91,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6220,0.00
xhae,1,0,Python,9,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6560,0.00
xianbin5,20,7,C++,104,0,0.96,0.00,-,0,0,0,0,0,0,0,10112,6696,0.95
xianghe,1,0,C++,19,0,0.06,0.03,-,0,0,0,0,0,1328,0,10056,2580,0.00
xinyeohio,2,18,Java,7,0,0.04,0.01,-,0,1,0,0,1,64,0,-,21256,0.02
xithan,2,43,Python,85,0,0.00,0.00,3.5,0,1,0,0,2,0,0,-,7212,0.00
xjcl,15,9,Python,18,0,0.00,0.00,3.5,0,1,0,0,2,0,0,-,7152,0.00
xneby,8,0,C++,25,0,0.00,0.00,-,0,0,0,0,0,0,0,41344,2520,0.00
xoxie,2,0,Python,12,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6516,0.00
xsot,0,0,Python,8,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6524,0.00
xtrome,4,0,C++,24,0,0.00,0.00,-,0,0,0,0,134,0,0,11536,2632,0.00
xyang,3,1,Python,30,-,-,-,2.7,-,0,-,-,1,-,-,-,-,-
y0105w49,4,0,C++,26,0,0.00,0.00,-,0,0,0,0,0,0,0,11120,2544,0.00
y07uc118,11,1,C++,68,0,0.00,0.00,-,0,0,0,0,0,0,0,8904,2596,0.00
y2smile,10,3,C++,42,0,0.00,0.00,-,0,0,0,0,134,0,0,13632,2684,0.00
y9052541,0,0,C++,35,0,0.00,0.00,-,0,0,0,0,0,0,0,7840,2236,0.00
yagao0o,3,4,Python,20,0,0.00,0.00,2.7,0,0,0,0,2,0,0,-,6164,0.00
yakamoz,7,2,C++,53,0,0.00,0.00,-,0,0,0,0,0,0,0,12712,2440,0.00
yamaton,10,9,Python,25,0,0.00,0.00,3.5,0,1,0,0,2,0,0,-,7224,0.00
yanekk,2,0,C++,15,0,0.00,0.00,-,0,0,0,0,0,0,0,7240,2256,0.00
yangsiy,2,0,C++,24,0,0.00,0.00,-,0,0,0,0,136,0,0,10232,2256,0.00
yangyi,7,2,C++,48,0,0.00,0.00,-,0,0,0,0,136,0,0,10136,2324,0.00
yanush00,4,2,C++,32,0,0.00,0.00,-,0,0,0,0,0,0,0,10000,2468,0.00
yanyu2do,6,0,C++,33,0,0.00,0.00,-,0,0,0,0,134,0,0,10416,2396,0.00
yaochie,9,2,C++,28,-,-,-,-,-,0,-,-,-15,-,-,11368,-,-
yaoy4,3,0,Java,34,0,0.08,0.00,-,0,0,0,0,0,72,0,-,29876,0.07
yashmathur,6,0,C++,21,0,0.00,0.00,-,0,0,0,0,0,0,0,10056,2452,0.00
ybh,9,5,C++,48,0,0.00,0.00,-,0,0,0,0,0,1328,0,8640,2588,0.00
yemelitc,4,5,C,17,0,0.00,0.00,-,0,0,0,0,127,0,0,7288,1380,0.00
yerfdog,6,1,C#,46,0,0.01,0.00,-,0,0,0,0,0,8,0,-,14228,0.00
yeskas,14,3,Java,54,0,0.05,0.00,-,0,0,0,0,1,64,0,-,21920,0.04
yett,7,0,C++,58,0,0.00,0.00,-,0,0,0,0,0,0,0,10480,2688,0.00
yfo,15,0,Java,57,0,0.04,0.00,-,0,0,0,0,1,64,0,-,21544,0.03
ykabaran,2,18,Java,8,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
ykalchevskiy,20,2,Python,45,0,0.00,0.00,2.7,0,0,0,0,0,0,0,-,6688,0.00
yogendrasao,5,0,Java,22,-,-,-,-,-,1,-,-,-1,-,-,-,-,-
yonasstephen,10,1,C#,85,0,0.01,0.00,-,0,0,0,0,0,8,0,-,14740,0.01
yoshiokatsuneo,28,21,C++,148,0,0.00,0.00,-,0,0,0,0,0,0,0,12736,2596,0.00
