user_id,avg_memory,wall_clock,system_time,blanks,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
nikhilnihal,0,0.00,0.00,8,-,C++,24,0,0,0,0,0,0,0,0,10056,2472,0.00
nikhilvyas,0,0.00,0.00,4,-,C++,27,0,0,0,0,0,6,0,0,11096,2480,0.00
nikollson,-,-,-,25,-,C++,80,-,0,-,-,-15,0,-,-,17480,-,-
nikoseven,0,0.00,0.00,6,-,C++,34,0,0,0,0,0,0,0,0,9824,2524,0.00
nikosp,0,0.05,0.01,17,-,Java,62,0,0,0,0,1,6,64,0,1965,21216,0.04
niksaz,0,0.00,0.00,2,-,C++,45,0,0,0,0,0,0,0,0,8624,2444,0.00
nimloth,0,0.00,0.00,4,-,C++,42,0,0,0,0,136,7,0,0,9976,2392,0.00
nishant10,0,0.00,0.00,8,-,C++,39,0,0,0,0,0,2,0,0,8152,2740,0.00
nishthagoel,0,0.00,0.00,1,-,C++,27,0,0,0,0,0,0,0,0,8808,2680,0.00
niti94,0,0.00,0.00,15,-,C++,68,0,0,0,0,0,3,0,0,10272,2684,0.00
nixgeek,0,0.00,0.00,2,-,C++,13,0,0,0,0,0,0,0,0,7208,2276,0.00
nmunim,-,-,-,5,-,C++,22,-,4,-,-,-1,0,-,-,-,-,-
no15renne,0,0.00,0.00,7,-,C++,37,0,0,0,0,0,0,0,0,10056,2480,0.00
nobuyuki,0,0.04,0.00,17,-,Java,35,0,0,0,0,1,4,64,0,2253,21316,0.03
noidgoten,0,0.00,0.00,4,2.7,Python,8,0,0,0,0,2,0,0,0,-,6164,0.00
nomoon,0,0.05,0.00,4,-,Java,31,0,1,0,0,1,6,64,0,1836,21396,0.04
nordicdx,0,0.00,0.00,6,-,C++,43,0,0,0,0,0,0,0,0,10040,2544,0.00
nosafer,0,0.00,0.00,7,-,C++,120,0,0,0,0,0,0,0,0,74104,2572,0.00
not2knight,0,0.07,0.02,13,-,Java,67,0,1,0,0,1,2,64,0,3128,21652,0.04
notenote,0,0.07,0.00,11,-,Java,38,0,0,0,0,1,3,64,0,1780,21344,0.06
notmichael,0,0.07,0.00,4,-,Java,28,0,0,0,0,0,0,64,0,1141,24676,0.07
noxwell,0,0.00,0.00,9,-,C++,66,0,0,0,0,134,2,0,0,10456,2468,0.00
nrg3,-,-,-,16,-,C++,50,-,0,-,-,-15,2,-,-,10224,-,-
ntucker,0,0.00,0.00,9,3.5,Python,15,0,1,0,0,2,2,0,0,-,7220,0.00
null0pointer,0,0.00,0.00,4,2.7,Python,15,0,0,0,0,2,0,0,0,-,6128,0.00
nullstellensatz,0,0.00,0.00,8,-,C++,25,0,0,0,0,0,6,0,0,12200,2588,0.00
numbertheorist17,0,0.00,0.00,2,-,C++,16,0,0,0,0,0,0,0,0,11200,2508,0.00
nunonb44,0,0.08,0.01,4,-,Java,14,0,0,0,0,0,0,64,0,997,24568,0.07
nurzhands,0,0.04,0.02,6,-,C++,35,0,0,0,0,0,0,1328,0,10192,2476,0.01
nxy0520,-,-,-,3,-,C++,22,-,1,-,-,-1,2,-,-,-,-,-
nzbrat,0,0.00,0.00,5,-,C++,28,0,0,0,0,0,0,0,0,8312,2740,0.00
ochitu,0,0.05,0.00,9,-,Java,40,0,0,0,0,1,1,64,0,1616,21260,0.04
odan3240,0,0.00,0.00,9,-,C++,58,0,0,0,0,0,5,0,0,10312,2716,0.00
ohnoho,0,0.00,0.00,1,2.7,Python,29,0,0,0,0,2,3,0,0,-,6060,0.00
ojasdeshpande,0,0.00,0.00,0,-,C++,22,0,0,0,0,134,0,0,0,11184,2548,0.00
okaduki,0,0.00,0.00,5,-,C++,51,0,0,0,0,0,0,0,0,10312,2644,0.00
olafm,0,0.05,0.00,13,-,Java,29,0,0,0,0,1,14,64,0,1282,21772,0.04
olekluka,0,0.00,0.00,3,-,C++,15,0,0,0,0,0,1,0,0,7320,2332,0.00
oleksiisosevych,0,0.07,0.02,12,-,Java,44,0,0,0,0,1,0,64,0,1703,21292,0.04
olpetOdessaONU,0,0.00,0.00,6,-,C++,26,0,0,0,0,0,7,0,0,8728,2680,0.00
once,0,0.00,0.00,0,-,C++,15,0,0,0,0,0,0,0,0,9768,2624,0.00
one800jonc,0,0.05,0.00,2,-,Java,25,0,0,0,0,0,1,72,0,1527,21520,0.04
oonishi,0,0.00,0.00,18,3.5,Python,78,0,1,0,0,2,12,0,0,-,7224,0.00
orenash,-,-,-,13,-,Java,40,-,1,-,-,-1,0,-,-,-,-,-
orin,0,0.00,0.00,10,2.7,Python,33,0,0,0,0,2,0,0,0,-,6176,0.00
orkun1675,0,0.06,0.02,3,-,Java,27,0,0,0,0,0,0,64,0,1211,21620,0.03
osank,0,0.00,0.00,19,-,C++,58,0,0,0,0,0,3,0,0,11816,2324,0.00
oscariano,0,0.05,0.00,6,-,Java,40,0,0,0,0,1,9,64,0,1860,21344,0.04
oswww,0,0.00,0.00,12,-,C++,40,0,0,0,0,0,1,0,0,13208,2468,0.00
otacon,0,0.01,0.00,13,3.5,Python,31,0,1,0,0,2,1,0,0,-,7224,0.00
ozsvar,0,0.06,0.01,35,-,Java,99,0,0,0,0,1,10,64,0,2800,21292,0.04
p5ic05i5,0,0.00,0.00,3,-,C,32,0,0,0,0,127,0,0,0,7928,1436,0.00
pachonunderscore1992,0,4.52,3.18,7,-,C++,28,0,0,0,0,0,2,145376,0,11416,2584,1.32
packwolf,0,0.00,0.00,0,2.7,Python,14,0,0,0,0,2,0,0,0,-,6108,0.00
paco,0,0.00,0.00,6,-,C++,19,0,0,0,0,0,0,0,0,9912,2508,0.00
padington,0,0.06,0.00,3,-,Java,55,0,0,0,0,1,5,64,0,1640,21632,0.05
paladin8,0,0.00,0.00,1,-,C++,13,0,0,0,0,0,0,0,0,9912,2492,0.00
palakj,0,0.00,0.00,1,-,C++,41,0,0,0,0,0,0,0,0,8816,2612,0.00
palash117,0,0.00,0.00,0,-,C++,23,0,0,0,0,0,0,0,0,10384,2504,0.00
palys,0,0.05,0.01,36,-,Java,96,0,0,0,0,1,0,64,0,3449,21328,0.04
panaka13,0,0.00,0.00,1,-,C++,26,0,0,0,0,0,0,0,0,10944,2608,0.00
panyuchong,0,0.00,0.00,2,-,C++,16,0,0,0,0,0,0,0,0,7904,2316,0.00
papaji,0,0.00,0.00,3,-,C++,23,0,0,0,0,0,0,0,0,8360,2592,0.00
papamitra,0,0.00,0.00,4,2.7,Python,12,8,0,0,0,0,0,0,0,-,6776,0.00
paramaciej,0,0.00,0.00,9,3.5,Python,30,0,0,0,0,2,2,0,0,-,7212,0.00
partiallyfinite,0,0.00,0.00,4,-,C++,12,0,0,0,0,0,0,0,0,9944,2624,0.00
paulgeorge,0,0.00,0.00,1,-,C,23,0,0,0,0,127,0,0,0,7576,1436,0.00
paulik,0,0.00,0.00,6,-,C++,24,0,0,0,0,0,0,0,0,9920,2468,0.00
paulliu,-,-,-,18,-,Java,151,-,0,-,-,-1,22,-,-,-,-,-
paulse,0,0.00,0.00,1,2.7,Python,7,8,0,0,0,0,0,0,0,-,6252,0.00
pawliszak,0,0.00,0.00,4,-,C++,25,0,0,0,0,0,0,0,0,9960,2460,0.00
pbwwwwwwwwwbp,0,0.00,0.00,13,-,C++,35,0,0,0,0,0,1,0,0,10016,2624,0.00
pdwd,0,0.00,0.00,12,-,C++,66,0,0,0,0,0,0,0,0,9872,2696,0.00
pdxcoder,0,0.05,0.01,27,-,Java,70,0,0,0,0,1,54,64,0,2030,21636,0.03
pedromnasc,0,0.00,0.00,5,-,C++,13,0,0,0,0,0,0,0,0,9448,2672,0.00
peeyushg,0,0.00,0.00,2,2.7,Python,11,8,0,0,0,0,0,0,0,-,6568,0.00
pellis,0,0.00,0.00,3,3.5,Python,14,0,1,0,0,2,2,0,0,-,7196,0.00
pennysalem,0,0.01,0.00,10,-,C++,44,0,0,0,0,0,30,0,0,37912,2492,0.00
pepsin92,0,0.00,0.00,1,3.5,Python,7,0,0,0,0,2,0,0,0,-,7168,0.00
percywtc,0,0.00,0.00,15,-,C++,37,0,0,0,0,0,0,0,0,7736,2356,0.00
perhark,0,0.00,0.00,10,-,C++,34,0,0,0,0,0,8,0,0,9352,2592,0.00
perseus14,0,0.00,0.00,0,2.7,Python,19,8,0,0,0,0,0,0,0,-,6472,0.00
pershik,0,0.01,0.00,20,-,C++,103,0,0,0,0,0,2,0,0,11704,2532,0.00
peso,0,0.00,0.00,3,2.7,Python,17,0,0,0,0,0,2,0,0,-,6428,0.00
peterpan,0,0.00,0.00,5,-,C,16,0,0,0,0,127,0,0,0,7064,1384,0.00
petitTricycle,0,0.08,0.01,8,-,Java,16,0,0,0,0,0,0,64,0,1169,24600,0.06
petrNg24,0,0.00,0.00,14,-,C++,46,0,0,0,0,0,0,0,0,10272,2564,0.00
petrodavi,-,-,-,22,-,Java,46,-,1,-,-,-1,1,-,-,-,-,-
petuhovskiy,0,0.06,0.02,31,-,Java,154,0,1,0,0,1,3,64,0,1847,21704,0.04
phandom,0,0.00,0.00,10,-,C++,21,0,0,0,0,0,0,0,0,9920,2468,0.00
phantom002,0,0.05,0.00,8,-,Java,97,0,0,0,0,1,4,64,0,1614,21552,0.04
phantom11,0,0.05,0.02,10,-,Java,110,0,0,0,0,1,6,64,0,1614,21652,0.04
philfifi,0,0.01,0.00,27,2.7,Python,34,0,0,0,0,0,9,8,0,-,8212,0.01
philippica,0,0.06,0.03,0,-,C++,20,0,0,0,0,0,0,1328,0,10336,2388,0.02
phoemix,0,0.00,0.00,7,2.7,Python,18,0,0,0,0,0,7,0,0,-,6448,0.00
phuongdongtran2014,-,-,-,30,-,C#,210,-,1,-,-,-1,5,-,-,-,-,-
phyllo,0,0.00,0.00,9,-,C++,71,0,0,0,0,0,2,0,0,48656,2572,0.00
pie306,0,0.15,0.01,2,-,Java,42,0,0,0,0,0,0,72,0,1416,29944,0.13
pieprzu,-,-,-,8,-,C++,43,-,1,-,-,-1,1,-,-,-,-,-
pikaynu,0,0.00,0.00,2,-,C++,22,0,0,0,0,0,0,0,0,9648,2752,0.00
piotrekg2,0,0.00,0.00,4,-,C++,22,0,0,0,0,0,0,0,0,9792,2616,0.00
pipikaqiu,0,0.05,0.01,7,-,Java,50,0,0,0,0,1,1,64,0,2111,21544,0.04
piratos,0,0.00,0.00,1,2.7,Python,7,0,0,0,0,0,0,0,0,-,6700,0.00
pjr,0,0.00,0.00,20,-,C++,50,0,1,0,0,127,11,0,0,-,1380,0.00
plcpunk,0,0.00,0.00,0,-,C++,21,0,0,0,0,136,0,0,0,10336,2236,0.00
plexus,0,0.00,0.00,2,-,C++,23,0,0,0,0,0,0,0,0,8648,2464,0.00
potix2,0,0.04,0.00,4,-,Java,31,0,0,0,0,1,1,64,0,1115,21440,0.04
poursoul,0,0.00,0.00,2,-,C++,22,0,0,0,0,0,0,0,0,7808,2268,0.00
ppaallaa,0,0.00,0.00,9,-,C++,70,0,0,0,0,0,14,0,0,9072,2700,0.00
ppeter,0,0.00,0.00,1,2.7,Python,16,0,0,0,0,2,0,0,0,-,6184,0.00
ppham27,0,0.00,0.00,3,-,C++,20,0,0,0,0,0,0,0,0,9992,2508,0.00
pr0gramm3r,0,0.00,0.00,2,-,C++,24,0,0,0,0,0,1,0,0,10480,2388,0.00
pr4j,0,0.00,0.00,2,2.7,Python,15,0,0,0,0,2,0,0,0,-,6136,0.00
prabhat123,-,-,-,2,-,C++,36,-,4,-,-,-1,0,-,-,-,-,-
prabhu3095,0,0.00,0.00,8,-,C++,22,0,0,0,0,0,0,0,0,11312,2616,0.00
prajogotio,0,0.00,0.00,9,-,C++,24,0,0,0,0,0,0,0,0,8216,2608,0.00
pramodch,0,0.00,0.00,2,-,C++,20,0,0,0,0,0,0,0,0,11248,2380,0.00
pranjalsharma,0,0.00,0.00,6,-,C++,19,0,0,0,0,136,1,0,0,10336,2332,0.00
prashantpcm94,0,0.00,0.00,1,-,C++,21,0,0,0,0,0,0,0,0,9920,2328,0.00
printf,0,0.00,0.00,5,-,C++,34,0,0,0,0,0,0,0,0,11552,2464,0.00
priyam,-,-,-,0,-,C++,28,-,1,-,-,-1,0,-,-,-,-,-
prololo,0,0.00,0.00,3,-,C++,24,0,0,0,0,0,0,0,0,7864,2408,0.00
protos,0,0.00,0.00,0,2.7,Python,5,8,0,0,0,0,0,0,0,-,6544,0.00
pruthvianvesh,-,-,-,0,2.7,Python,8,-,0,-,-,1,0,-,-,-,-,-
przemekkoz,0,0.00,0.00,3,-,C++,24,0,0,0,0,0,1,0,0,8136,2580,0.00
psayan,0,0.00,0.00,1,2.7,Python,24,8,0,0,0,0,0,0,0,-,6572,0.00
pse1202,0,0.00,0.00,5,-,C++,30,0,0,0,0,0,0,8,0,7792,2444,0.00
ptimonen,0,0.00,0.00,3,-,C++,13,0,0,0,0,0,0,0,0,9456,2536,0.00
ptntialunrlsd,0,0.04,0.00,21,-,Java,66,0,0,0,0,1,11,64,0,1518,21536,0.04
ptrj,0,0.00,0.00,12,-,C++,33,0,0,0,0,0,5,0,0,10200,2492,0.00
puddingTree,0,0.00,0.00,3,-,C,33,0,0,0,0,127,0,0,0,7176,1424,0.00
puki180894,0,0.01,0.00,5,-,C++,27,0,0,0,0,0,1,1328,0,11096,2676,0.00
pulgares,0,0.00,0.00,4,-,C++,22,0,0,0,0,0,1,0,0,9912,2624,0.00
pvkhoi,0,0.00,0.00,6,-,C++,18,0,0,0,0,0,0,0,0,9904,2636,0.00
pvmilk,0,0.00,0.00,18,2.7,Python,45,0,0,0,0,0,11,0,0,-,7320,0.00
pyBlob,0,0.00,0.00,9,-,C++,25,0,0,0,0,0,0,0,0,7744,2256,0.00
pyrexshorts,0,0.00,0.00,2,-,C++,20,0,0,0,0,134,0,0,0,11216,2580,0.00
pzielinski,0,0.09,0.01,3,-,Java,16,0,0,0,0,0,3,64,0,981,24564,0.07
qu4sar,0,0.00,0.00,3,-,C++,16,0,0,0,0,0,1,0,0,11128,2600,0.00
quansiji9,0,0.00,0.00,11,-,C++,24,0,0,0,0,0,1,0,0,9912,2384,0.00
quimcastella,0,0.00,0.00,7,2.7,Python,27,0,0,0,0,0,0,8,0,-,6496,0.00
quizywiz,0,0.00,0.00,1,-,C++,32,0,0,0,0,0,1,0,0,11072,2388,0.00
qwertyk,0,0.00,0.00,7,-,C++,41,0,0,0,0,0,2,0,0,10056,2468,0.00
qws777,0,0.00,0.00,14,-,C++,32,0,0,0,0,136,3,0,0,12200,2356,0.00
rabbit125,0,0.00,0.00,3,-,C++,103,0,0,0,0,0,28,0,0,10976,2528,0.00
radheshyam43,0,0.00,0.00,6,-,C++,19,0,0,0,0,0,0,0,0,9432,2608,0.00
radkokotev,0,0.01,0.00,6,2.7,Python,17,8,0,0,0,0,0,0,0,-,6588,0.00
rafael859,0,0.00,0.00,7,-,C++,49,0,0,0,0,0,0,0,0,8616,2700,0.00
rafaelherman,0,0.00,0.00,1,-,C++,18,0,0,0,0,0,0,0,0,8144,2672,0.00
rafalk342,0,0.00,0.00,1,-,C++,19,0,0,0,0,0,0,0,0,9992,2564,0.00
raggzy,-,-,-,5,-,Java,21,-,1,-,-,-1,3,-,-,-,-,-
raihanruhin,0,0.00,0.00,8,-,C++,27,0,0,0,0,134,6,0,0,11224,2624,0.00
rajat1603,0,0.00,0.00,0,-,C++,17,0,0,0,0,0,0,0,0,9528,2524,0.00
rajeevkgp,0,0.00,0.00,4,-,C++,72,0,0,0,0,0,0,0,0,9968,2492,0.00
rajeshkumarsinha,0,0.00,0.00,3,-,C++,18,0,0,0,0,0,4,0,0,11176,2584,0.00
rajkamal,0,0.00,0.00,5,-,C++,23,0,0,0,0,0,2,0,0,9912,2492,0.00
rajthegreat,0,4.41,3.24,3,-,C++,40,0,0,0,0,0,2,137216,0,12040,2612,1.14
ramanmalhotra,0,0.00,0.00,0,-,C++,15,0,0,0,0,136,0,0,0,11216,2348,0.00
ranasaha,-,-,-,1,-,C++,39,-,1,-,-,-1,0,-,-,-,-,-
rathi062,0,0.00,0.00,6,-,C++,58,0,0,0,0,0,9,0,0,9992,2480,0.00
ratulghatak,0,0.00,0.00,6,-,C++,53,0,0,0,0,0,1,0,0,11032,2524,0.00
raynboz,0,0.00,0.00,4,-,C++,29,0,0,0,0,0,0,0,0,8920,2460,0.00
razibdeb,0,0.00,0.00,8,-,C++,30,0,0,0,0,0,0,0,0,10064,2536,0.00
rbbeltran86,0,0.03,0.00,9,-,C#,42,0,0,0,0,0,0,8,0,3584,11316,0.02
rbutani,0,0.09,0.01,8,-,Java,39,0,0,0,0,0,4,64,0,1482,24416,0.07
redArcher,0,0.00,0.00,0,-,C++,26,0,0,0,0,136,0,0,0,10104,2400,0.00
redhaluffy,0,0.01,0.00,5,-,C,19,0,0,0,0,127,0,0,0,7400,1424,0.00
redline3,0,0.00,0.00,2,-,C++,23,0,0,0,0,0,0,0,0,7400,2260,0.00
rednivrug15,0,0.00,0.00,8,-,C++,38,0,0,0,0,0,1,0,0,11024,2672,0.00
reew2n,0,0.00,0.00,1,-,C++,36,0,0,0,0,0,0,0,0,11208,2468,0.00
regina8023,0,0.00,0.00,0,-,C++,23,0,0,0,0,0,0,0,0,10160,2472,0.00
reingrmk,0,0.04,0.01,9,-,Java,61,0,0,0,0,0,4,64,0,3064,21368,0.03
reload,0,0.00,0.00,4,-,C++,31,0,0,0,0,0,0,0,0,11368,2544,0.00
revred,0,0.00,0.00,1,-,C++,27,0,0,0,0,0,0,8,0,9896,2592,0.00
rewrite,0,0.00,0.00,15,-,C++,86,0,0,0,0,0,2,0,0,9440,2524,0.00
rforrester,0,0.00,0.00,6,-,C++,46,0,0,0,0,0,1,0,0,8176,2600,0.00
rgrig,0,0.00,0.00,2,-,C++,10,0,0,0,0,0,0,0,0,7248,2372,0.00
rguiu,0,0.08,0.00,15,-,Java,63,0,0,0,0,0,2,64,0,2393,21580,0.06
rhs0266,0,0.00,0.00,0,-,C++,36,0,1,0,0,127,1,0,0,-,1344,0.00
rian,0,0.04,0.00,2,System.Numerics,C#,49,0,0,0,0,0,1,8,0,5632,12260,0.04
richardsun29,0,0.00,0.00,1,-,C++,17,0,0,0,0,0,0,0,0,8232,2520,0.00
richardt,0,0.00,0.00,14,-,C++,96,0,0,0,0,0,0,0,0,12608,2460,0.00
richardzrc,0,0.00,0.00,4,-,C++,95,0,0,0,0,0,12,0,0,10656,2380,0.00
ringo,0,0.00,0.00,10,2.7,Python,21,0,0,0,0,2,0,0,0,-,6164,0.00
rishabh179,0,0.07,0.01,0,-,Java,23,0,0,0,0,1,0,64,0,1411,21272,0.05
rishig,0,0.00,0.00,2,2.7,Python,13,0,0,0,0,0,0,0,0,-,6388,0.00
rishivikram,0,0.00,0.00,0,-,C,26,0,0,0,0,127,0,0,0,7200,1348,0.00
riskingh,0,0.00,0.00,8,3.5,Python,20,0,1,0,0,2,0,0,0,-,7196,0.00
ritishgoyal,0,0.00,0.00,4,-,C++,40,0,0,0,0,0,0,0,0,10056,2472,0.00
rjsam,0,0.00,0.00,5,2.7,Python,16,0,0,0,0,2,0,0,0,-,6192,0.00
robertre,0,0.00,0.00,7,-,C++,43,0,0,0,0,0,1,0,0,10200,2488,0.00
robostac,0,0.00,0.00,5,2.7,Python,22,0,0,0,0,0,0,0,0,-,6440,0.00
rofi,0,0.00,0.00,9,-,C++,20,0,0,0,0,0,0,0,0,9952,2372,0.00
rohanbathla007,0,0.04,0.01,2,-,Java,21,0,0,0,0,1,6,64,0,1000,21232,0.03
rohil,0,0.00,0.00,12,-,C++,39,0,0,0,0,134,0,0,0,10640,2448,0.00
rohilsurana,0,0.00,0.00,9,-,C++,89,0,0,0,0,0,1,0,0,12784,2548,0.00
roiti46,0,0.00,0.00,1,2.7,Python,15,8,0,0,0,0,0,0,0,-,6564,0.00
romlig,0,0.00,0.00,7,-,C++,17,0,0,0,0,0,0,0,0,10096,2620,0.00
romwell32,0,0.08,0.00,7,-,Java,20,0,0,0,0,0,0,64,0,984,24552,0.07
ronisds,0,0.00,0.00,4,-,C++,40,0,0,0,0,0,2,0,0,8344,2712,0.00
rostislavmat,0,0.00,0.00,3,-,C++,51,0,0,0,0,0,0,0,0,10680,2512,0.00
rotoZOOM,0,0.52,0.01,15,-,C++,131,0,0,0,0,0,1,0,0,10008,51748,0.37
royf,0,0.08,0.00,18,2.7,Python,43,40,0,0,0,0,2,0,0,-,20032,0.03
rrafols,0,0.07,0.00,8,-,Java,29,0,0,0,0,0,3,64,0,1124,24656,0.07
rsalesc,0,0.00,0.00,13,-,C++,56,0,0,0,0,0,8,0,0,9728,2700,0.00
rsk1994,0,0.00,0.00,5,-,C++,34,0,0,0,0,0,3,0,0,11112,2480,0.00
rskjr,0,0.00,0.00,6,2.7,Python,45,0,0,0,0,2,1,0,0,-,6100,0.00
rufferzool,0,0.00,0.00,2,-,C++,12,0,0,0,0,0,0,0,0,7216,2372,0.00
rusher,0,0.00,0.00,0,2.7,Python,10,8,0,0,0,0,0,0,0,-,6544,0.00
ruslanbes,0,0.00,0.00,13,2.7,Python,27,184,0,0,0,0,1,0,0,-,7080,0.00
ruslik,0,0.00,0.00,10,-,C++,55,0,0,0,0,0,1,0,0,8448,2216,0.00
rvkonovalov,-,-,-,27,-,C++,293,-,1,-,-,-1,16,-,-,-,-,-
s0chi,-,-,-,2,-,Java,47,-,0,-,-,-1,62,-,-,3459,-,-
s25,-,-,-,2,-,Java,30,-,2,-,-,-1,1,-,-,-,-,-
sValerii,0,0.00,0.00,5,3.5,Python,22,0,0,0,0,2,0,0,0,-,7196,0.00
saadalf,0,0.12,0.01,9,-,Java,27,0,0,0,0,0,0,64,0,1412,24552,0.10
saadtaame,0,0.00,0.00,4,-,C++,16,0,0,0,0,0,0,0,0,8208,2520,0.00
sabarinath,0,0.00,0.00,2,-,C++,25,0,0,0,0,0,0,0,0,10072,2484,0.00
sadhwaniyash6,0,0.00,0.00,8,-,C++,47,0,0,0,0,0,11,0,0,10024,2468,0.00
sagarkaniche,0,0.00,0.00,3,-,C++,38,0,0,0,0,0,0,0,0,8248,2744,0.00
sakaark,0,0.00,0.00,4,-,C++,38,0,0,0,0,0,0,0,0,10072,2412,0.00
samerbekhazi,0,0.00,0.00,4,-,C++,22,0,0,0,0,0,0,0,0,10048,2452,0.00
sammyh27,0,0.00,0.00,2,-,C++,14,0,0,0,0,0,0,0,0,7440,2436,0.00
sampriti,0,0.00,0.00,3,-,C++,10,0,0,0,0,0,0,0,0,9912,2376,0.00
sandyeep,0,0.00,0.00,5,-,C++,32,0,0,0,0,134,0,0,0,12920,2500,0.00
sankettotala,0,0.00,0.00,2,-,C++,15,0,0,0,0,0,0,0,0,9920,2616,0.00
sansid,0,0.55,0.03,7,-,C++,24,0,0,0,0,0,0,137160,0,8584,2592,0.51
sanyamagarwal,0,0.00,0.00,10,-,C++,60,0,0,0,0,0,6,0,0,9992,2700,0.00
saphira,0,0.00,0.00,9,2.7,Python,22,0,0,0,0,2,2,0,0,-,6128,0.00
saschbro,-,-,-,13,-,Java,56,-,1,-,-,-1,0,-,-,-,-,-
satyaki3794,0,0.00,0.00,61,-,C++,104,0,0,0,0,134,44,0,0,10976,2632,0.00
saymyname,0,0.00,0.00,8,-,C++,23,0,0,0,0,0,0,0,0,10576,2588,0.00
saytakaPC,0,0.00,0.00,0,-,C++,20,0,0,0,0,0,0,0,0,11072,2612,0.00
sazzad,0,0.00,0.00,11,-,C++,81,0,0,0,0,0,1,0,0,9024,2564,0.00
sbuono,0,0.00,0.00,9,2.7,Python,12,0,0,0,0,0,1,0,0,-,6572,0.00
scfkcf,0,0.00,0.00,3,-,C++,37,0,0,0,0,0,1,0,0,8184,2608,0.00
schubeda,0,0.00,0.00,6,-,C++,27,0,0,0,0,0,0,0,0,10136,2644,0.00
scorpioLiu,0,0.00,0.00,6,2.7,Python,22,0,0,0,0,2,0,0,0,-,6224,0.00
scrollingfall,0,0.07,0.01,3,-,Java,25,0,0,0,0,0,0,72,0,1342,29228,0.06
sdchikorde,0,0.00,0.00,0,-,C,27,0,0,0,0,127,0,0,0,7248,1372,0.00
sdcr,0,0.00,0.00,14,-,C++,43,0,0,0,0,0,0,0,0,10184,2376,0.00
sebache,0,0.00,0.00,2,2.7,Python,22,0,0,0,0,0,0,0,0,-,6436,0.00
sec,0,0.00,0.00,1,-,C++,24,0,0,0,0,0,3,0,0,7352,2436,0.00
seeprybyrun,0,0.01,0.00,6,2.7,Python,24,0,0,0,0,0,1,0,0,-,10232,0.01
seffka,0,0.06,0.02,8,-,Java,47,0,0,0,0,1,0,64,0,2203,21820,0.04
sekiye,0,0.00,0.00,1,2.7,Python,10,8,0,0,0,0,0,0,0,-,6604,0.00
sekki,0,0.00,0.00,7,-,C++,15,0,0,0,0,0,0,0,0,10016,2612,0.00
sementry,0,0.06,0.00,16,-,Java,54,0,1,0,0,1,0,64,0,1355,21460,0.04
sepehr103,0,0.00,0.00,9,-,C++,56,0,0,0,0,134,5,0,0,10520,2576,0.00
sergeif,-,-,-,10,-,C++,101,-,1,-,-,-1,0,-,-,-,-,-
sergileon,0,0.00,0.00,1,-,C++,39,0,1,0,0,127,0,0,0,-,1436,0.00
setiadi32alvin,0,0.00,0.00,2,-,C++,38,0,0,0,0,0,0,0,0,9832,2632,0.00
sevsp,0,0.01,0.00,2,-,C,20,0,0,0,0,127,0,0,0,7152,1384,0.00
sgaflv,0,0.00,0.00,25,-,C++,38,0,0,0,0,0,0,0,0,10136,2616,0.00
sgurasis,0,0.00,0.00,10,-,C++,22,0,0,0,0,0,0,0,0,9912,2616,0.00
shad0wwalker,0,0.00,0.00,3,-,C++,22,0,0,0,0,0,0,0,0,8624,2388,0.00
shadow2496,0,0.00,0.00,10,-,C++,36,0,0,0,0,0,0,0,0,8064,2284,0.00
shadow9,0,0.00,0.00,1,-,C++,17,0,0,0,0,0,0,0,0,7264,2368,0.00
shadz07,0,0.00,0.00,9,-,C++,33,0,0,0,0,0,0,0,0,7344,2272,0.00
shahriaroo,0,0.00,0.00,7,-,C++,36,0,0,0,0,0,1,1328,0,8728,2572,0.00
shakilaust,0,0.01,0.00,14,-,C++,80,0,0,0,0,0,20,0,0,11136,2368,0.00
shamit,0,0.00,0.00,21,-,C++,26,0,0,0,0,136,0,0,0,11216,2240,0.00
shanick,0,0.04,0.03,4,-,C++,21,0,0,0,0,0,0,1328,0,10104,2516,0.00
shanshuer,0,0.08,0.02,11,-,Java,27,0,0,0,0,1,6,64,0,1178,24044,0.06
sheepPerplexed,0,0.00,0.00,7,2.7,Python,14,8,0,0,0,0,1,0,0,-,6452,0.00
sheepluss,0,0.00,0.00,1,2.7,Python,6,8,0,0,0,0,2,0,0,-,6468,0.00
sherlockkashi,0,0.06,0.00,7,-,Java,30,0,0,0,0,1,0,64,0,1504,21660,0.05
shikharid,0,4.77,3.19,2,-,C++,15,0,0,0,0,0,0,145416,0,11880,2504,1.02
shimps,-,-,-,7,-,C++,65,-,1,-,-,-1,0,-,-,-,-,-
shirakia,0,0.00,0.00,9,-,C++,25,0,0,0,0,0,0,0,0,9456,2632,0.00
shiroe,0,0.00,0.00,1,-,C++,29,0,0,0,0,0,2,0,0,7816,2220,0.00
shivam1729,0,0.00,0.00,0,-,C++,49,0,0,0,0,0,1,0,0,12216,2460,0.00
shivamd22,0,0.00,0.00,0,-,C++,17,0,0,0,0,0,0,0,0,11080,2328,0.00
shivammadeshia,0,1.00,0.04,8,-,C++,30,0,0,0,0,0,0,137192,0,9888,2484,0.64
shovonshovo,0,0.00,0.00,10,-,C++,66,0,0,0,0,0,1,0,0,11288,2612,0.00
